graph,instance,algorithm,requests,robots,capacity,demand,num_instance,isBigTW,cost,time,distance,used_vehicles,used_max,used_min,used_mean,computational_time
random,3HR_6Q_50RQT_2q_bigTW_0,Heuristic,50,3,6,2,0,True,5563.0,5917.827709391778,5543.891261837157,2.0,4484.354746335943,1059.5365155012144,2771.9456309185784,0.20348477363586426
random,3HR_6Q_50RQT_3q_bigTW_0,MILP,50,3,6,3,0,True,5649.0,5917.0,5629.0,2.0,3921.0,1708.0,2814.5,8.05
random,3HR_6Q_50RQT_3q_bigTW_0,Heuristic,50,3,6,3,0,True,5574.0,5917.827709391778,5554.788653613582,2.0,4495.252138112368,1059.5365155012144,2777.394326806791,0.1983189582824707
random,9HR_6Q_50RQT_2q_2,MILP,50,9,6,2,2,False,5150.0,5809.0,5120.0,3.0,2503.0,631.0,1706.6666666666667,1.96
random,9HR_6Q_50RQT_2q_2,Heuristic,50,9,6,2,2,False,5189.0,5810.821240293965,5159.754608418374,3.0,2363.0411774383583,635.5274718339609,1719.9182028061248,0.2102189064025879
random,9HR_6Q_100RQT_3q_3,MILP,100,9,6,3,3,False,10183.0,11630.0,10143.0,4.0,4453.0,499.0,2535.75,4.55
random,9HR_6Q_100RQT_3q_3,Heuristic,100,9,6,3,3,False,10390.0,11634.650540909523,10350.156302067842,4.0,5957.9818814157925,82.4100245542016,2587.5390755169606,0.7149739265441895
random,9HR_6Q_100RQT_3q_4,MILP,100,9,6,3,4,False,11604.0,12685.0,11574.0,3.0,8960.0,1150.0,3858.0,4.09
random,9HR_6Q_100RQT_3q_4,Heuristic,100,9,6,3,4,False,11652.0,12688.549891493069,11622.00809483874,3.0,8244.281950931163,1346.2140568496077,3874.0026982795803,0.7546601295471191
random,9HR_6Q_50RQT_2q_5,MILP,50,9,6,2,5,False,5538.0,6320.0,5508.0,3.0,3570.0,745.0,1836.0,1.64
random,9HR_6Q_50RQT_2q_5,Heuristic,50,9,6,2,5,False,5584.0,6322.56173116598,5554.370993587816,3.0,3291.963924341373,946.2979650094353,1851.4569978626052,0.214738130569458
random,6HR_6Q_50RQT_3q_3,MILP,50,6,6,3,3,False,5295.0,6232.0,5255.0,4.0,3266.0,187.0,1313.75,1.53
random,6HR_6Q_50RQT_3q_3,Heuristic,50,6,6,3,3,False,5336.0,6172.1514804006965,5296.450490358585,4.0,2550.033120198123,341.3215759886409,1324.1126225896462,0.18671512603759766
random,6HR_6Q_50RQT_3q_4,MILP,50,6,6,3,4,False,5243.0,6194.0,5213.0,3.0,2700.0,1087.0,1737.6666666666667,1.55
random,6HR_6Q_50RQT_3q_4,Heuristic,50,6,6,3,4,False,5286.0,6188.609416964943,5256.532282976948,3.0,2776.5048477475525,1169.5550687350938,1752.1774276589829,0.19023895263671875
random,6HR_6Q_100RQT_3q_2,MILP,100,6,6,3,2,False,9888.0,11463.0,9858.0,3.0,5404.0,553.0,3286.0,3.35
random,6HR_6Q_100RQT_3q_2,Heuristic,100,6,6,3,2,False,9961.0,11464.36594509111,9931.484656821776,3.0,5323.374958312097,560.1819059175803,3310.4948856072588,0.650825023651123
random,6HR_6Q_100RQT_3q_5,MILP,100,6,6,3,5,False,10757.0,11598.0,10737.0,2.0,7402.0,3335.0,5368.5,3.53
random,6HR_6Q_100RQT_3q_5,Heuristic,100,6,6,3,5,False,10763.0,11540.345879538725,10733.534277628947,3.0,6171.197656586301,1460.499198702858,3577.844759209649,0.6531083583831787
random,9HR_6Q_50RQT_3q_bigTW_0,MILP,50,9,6,3,0,True,5514.0,5917.0,5484.0,3.0,3907.0,272.0,1828.0,10.59
random,9HR_6Q_50RQT_3q_bigTW_0,Heuristic,50,9,6,3,0,True,5606.0,5917.827709391778,5576.7397463192265,3.0,3090.1324645106884,272.9874727376897,1858.9132487730756,0.21987414360046387
random,9HR_6Q_50RQT_2q_bigTW_0,MILP,50,9,6,2,0,True,5468.0,5917.0,5438.0,3.0,4007.0,272.0,1812.6666666666667,8.77
random,9HR_6Q_50RQT_2q_bigTW_0,Heuristic,50,9,6,2,0,True,5606.0,5917.827709391778,5576.7397463192265,3.0,3090.1324645106884,272.9874727376897,1858.9132487730756,0.2199399471282959
random,9HR_6Q_50RQT_2q_bigTW_7,MILP,50,9,6,2,7,True,5521.0,6299.0,5491.0,3.0,2980.0,590.0,1830.3333333333333,9.59
random,9HR_6Q_50RQT_2q_bigTW_7,Heuristic,50,9,6,2,7,True,5559.0,6302.684286683152,5529.2386701844,3.0,3275.164905704466,512.2147665323916,1843.0795567281332,0.23196792602539062
random,9HR_6Q_50RQT_3q_bigTW_7,MILP,50,9,6,3,7,True,5521.0,6299.0,5491.0,3.0,2980.0,590.0,1830.3333333333333,9.27
random,9HR_6Q_50RQT_3q_bigTW_7,Heuristic,50,9,6,3,7,True,5559.0,6302.684286683152,5529.2386701844,3.0,3275.164905704466,512.2147665323916,1843.0795567281332,0.22967195510864258
random,9HR_6Q_50RQT_3q_2,MILP,50,9,6,3,2,False,5150.0,5809.0,5120.0,3.0,2503.0,631.0,1706.6666666666667,1.61
random,9HR_6Q_50RQT_3q_2,Heuristic,50,9,6,3,2,False,5189.0,5810.821240293965,5159.754608418374,3.0,2363.0411774383583,635.5274718339609,1719.9182028061248,0.22394514083862305
random,9HR_6Q_100RQT_2q_3,MILP,100,9,6,2,3,False,10183.0,11630.0,10143.0,4.0,4453.0,499.0,2535.75,4.72
random,9HR_6Q_100RQT_2q_3,Heuristic,100,9,6,2,3,False,10390.0,11634.650540909523,10350.156302067842,4.0,5957.9818814157925,82.4100245542016,2587.5390755169606,0.7140641212463379
random,9HR_6Q_50RQT_3q_bigTW_9,MILP,50,9,6,3,9,True,5392.0,6074.0,5362.0,3.0,3873.0,92.0,1787.3333333333333,8.08
random,9HR_6Q_50RQT_3q_bigTW_9,Heuristic,50,9,6,3,9,True,5431.0,6076.347041417622,5401.239051297856,3.0,3896.723348128239,93.5565532720671,1800.4130170992855,0.22571015357971191
random,9HR_6Q_100RQT_2q_4,MILP,100,9,6,2,4,False,11558.0,12685.0,11528.0,3.0,8914.0,1150.0,3842.6666666666665,4.06
random,9HR_6Q_100RQT_2q_4,Heuristic,100,9,6,2,4,False,11606.0,12688.549891493069,11576.050584345656,3.0,8198.324440438078,1346.2140568496077,3858.6835281152185,0.7588350772857666
random,9HR_6Q_50RQT_2q_bigTW_9,MILP,50,9,6,2,9,True,5367.0,6074.0,5337.0,3.0,3873.0,92.0,1779.0,8.39
random,9HR_6Q_50RQT_2q_bigTW_9,Heuristic,50,9,6,2,9,True,5405.0,6076.347041417622,5375.38827891135,3.0,3896.723348128239,93.5565532720671,1791.7960929704502,0.22722506523132324
random,9HR_6Q_50RQT_3q_5,MILP,50,9,6,3,5,False,5538.0,6320.0,5508.0,3.0,3570.0,745.0,1836.0,1.62
random,9HR_6Q_50RQT_3q_5,Heuristic,50,9,6,3,5,False,5584.0,6322.56173116598,5554.370993587816,3.0,3291.963924341373,946.2979650094353,1851.4569978626052,0.21758365631103516
random,6HR_6Q_100RQT_3q_4,MILP,100,6,6,3,4,False,11542.0,12685.0,11512.0,3.0,8548.0,1150.0,3837.3333333333335,3.42
random,6HR_6Q_100RQT_3q_4,Heuristic,100,6,6,3,4,False,11608.0,12688.549891493069,11578.566264231327,3.0,7719.615457296486,1580.312839635531,3859.522088077109,0.708507776260376
random,6HR_6Q_100RQT_3q_3,MILP,100,6,6,3,3,False,10246.0,11630.0,10206.0,4.0,5022.0,343.0,2551.5,3.76
random,6HR_6Q_100RQT_3q_3,Heuristic,100,6,6,3,3,False,10454.0,11634.650540909523,10414.077955367187,4.0,6443.309971502319,82.4100245542016,2603.519488841797,0.6731009483337402
random,6HR_6Q_50RQT_3q_5,MILP,50,6,6,3,5,False,5878.0,6313.0,5858.0,2.0,4671.0,1187.0,2929.0,1.55
random,6HR_6Q_50RQT_3q_5,Heuristic,50,6,6,3,5,False,5923.0,6315.283852724906,5903.048462325111,2.0,4974.321151243848,928.727311081263,2951.5242311625557,0.206007719039917
random,6HR_6Q_50RQT_3q_2,MILP,50,6,6,3,2,False,5130.0,5809.0,5100.0,3.0,2878.0,409.0,1700.0,1.56
random,6HR_6Q_50RQT_3q_2,Heuristic,50,6,6,3,2,False,5189.0,5810.821240293965,5159.754608418374,3.0,2363.0411774383583,635.5274718339609,1719.9182028061248,0.18422603607177734
random,9HR_6Q_50RQT_3q_4,MILP,50,9,6,3,4,False,5272.0,6194.0,5242.0,3.0,2694.0,944.0,1747.3333333333333,1.64
random,9HR_6Q_50RQT_3q_4,Heuristic,50,9,6,3,4,False,5314.0,6188.609416964943,5284.314528374028,3.0,2869.4285230188357,1024.4136388608895,1761.438176124676,0.21059894561767578
random,9HR_6Q_100RQT_2q_5,MILP,100,9,6,2,5,False,10320.0,11548.0,10290.0,3.0,4976.0,1027.0,3430.0,4.18
random,9HR_6Q_100RQT_2q_5,Heuristic,100,9,6,2,5,False,10378.0,11549.013966263365,10348.781454204289,3.0,5189.604758699659,918.0276820647068,3449.5938180680964,0.7173049449920654
random,9HR_6Q_50RQT_3q_bigTW_8,MILP,50,9,6,3,8,True,5078.0,5683.0,5048.0,3.0,3576.0,173.0,1682.6666666666667,8.05
random,9HR_6Q_50RQT_3q_bigTW_8,Heuristic,50,9,6,3,8,True,5118.0,5686.084387720526,5088.943242133065,3.0,3462.2999569823805,176.15322334032385,1696.3144140443549,0.21566081047058105
random,9HR_6Q_50RQT_2q_bigTW_8,MILP,50,9,6,2,8,True,5078.0,5683.0,5048.0,3.0,3576.0,173.0,1682.6666666666667,8.43
random,9HR_6Q_50RQT_2q_bigTW_8,Heuristic,50,9,6,2,8,True,5118.0,5686.084387720526,5088.943242133065,3.0,3462.2999569823805,176.15322334032385,1696.3144140443549,0.21274995803833008
random,9HR_6Q_100RQT_2q_2,MILP,100,9,6,2,2,False,9709.0,11482.0,9669.0,4.0,5667.0,492.0,2417.25,4.13
random,9HR_6Q_100RQT_2q_2,Heuristic,100,9,6,2,2,False,9781.0,11483.575094289183,9741.258994764365,4.0,5467.068473292111,559.4309715836853,2435.314748691091,0.6936519145965576
random,9HR_6Q_50RQT_3q_3,MILP,50,9,6,3,3,False,5250.0,6223.0,5220.0,3.0,2603.0,1300.0,1740.0,1.65
random,9HR_6Q_50RQT_3q_3,Heuristic,50,9,6,3,3,False,5290.0,6225.530357159845,5260.70528909414,3.0,2623.210723580665,1308.7712446381865,1753.5684296980469,0.2097609043121338
random,9HR_6Q_50RQT_2q_bigTW_6,MILP,50,9,6,2,6,True,5267.0,5954.0,5237.0,3.0,2915.0,191.0,1745.6666666666667,5.53
random,9HR_6Q_50RQT_2q_bigTW_6,Heuristic,50,9,6,2,6,True,5378.0,5955.441742775895,5348.568940209122,3.0,2657.1584587912967,192.53141112984218,1782.8563134030408,0.21148180961608887
random,9HR_6Q_50RQT_3q_bigTW_6,MILP,50,9,6,3,6,True,5267.0,5954.0,5237.0,3.0,2915.0,191.0,1745.6666666666667,7.56
random,9HR_6Q_50RQT_3q_bigTW_6,Heuristic,50,9,6,3,6,True,5378.0,5955.441742775895,5348.568940209122,3.0,2657.1584587912967,192.53141112984218,1782.8563134030408,0.21227788925170898
random,9HR_6Q_50RQT_3q_bigTW_1,MILP,50,9,6,3,1,True,4948.0,5700.0,4918.0,3.0,2520.0,401.0,1639.3333333333333,7.12
random,9HR_6Q_50RQT_3q_bigTW_1,Heuristic,50,9,6,3,1,True,4986.0,5701.792265466303,4956.793067081195,3.0,2541.569125449023,406.8862979258317,1652.2643556937317,0.2331540584564209
random,9HR_6Q_50RQT_2q_bigTW_1,MILP,50,9,6,2,1,True,4948.0,5700.0,4918.0,3.0,2520.0,401.0,1639.3333333333333,8.92
random,9HR_6Q_50RQT_2q_bigTW_1,Heuristic,50,9,6,2,1,True,4986.0,5701.792265466303,4956.793067081195,3.0,2541.569125449023,406.8862979258317,1652.2643556937317,0.20791006088256836
random,9HR_6Q_100RQT_3q_bigTW_6,MILP,100,9,6,3,6,True,10650.0,12442.0,10620.0,3.0,4822.0,2539.0,3540.0,18.87
random,9HR_6Q_100RQT_3q_bigTW_6,Heuristic,100,9,6,3,6,True,10796.0,12444.374419398573,10766.832320143258,3.0,4858.802134817632,2884.025090829631,3588.9441067144194,0.7209460735321045
random,9HR_6Q_100RQT_2q_bigTW_6,MILP,100,9,6,2,6,True,10650.0,12442.0,10620.0,3.0,4822.0,2539.0,3540.0,17.67
random,9HR_6Q_100RQT_2q_bigTW_6,Heuristic,100,9,6,2,6,True,10796.0,12444.374419398573,10766.832320143258,3.0,4858.802134817632,2884.025090829631,3588.9441067144194,0.7293188571929932
random,6HR_6Q_50RQT_2q_bigTW_8,MILP,50,6,6,2,8,True,5078.0,5683.0,5048.0,3.0,3320.0,173.0,1682.6666666666667,4.73
random,6HR_6Q_50RQT_2q_bigTW_8,Heuristic,50,6,6,2,8,True,5118.0,5686.084387720526,5088.943242133065,3.0,3462.2999569823805,176.15322334032385,1696.3144140443549,0.1910841464996338
random,6HR_6Q_50RQT_3q_bigTW_8,MILP,50,6,6,3,8,True,5078.0,5683.0,5048.0,3.0,3320.0,173.0,1682.6666666666667,8.17
random,6HR_6Q_50RQT_3q_bigTW_8,Heuristic,50,6,6,3,8,True,5118.0,5686.084387720526,5088.943242133065,3.0,3462.2999569823805,176.15322334032385,1696.3144140443549,0.18944501876831055
random,3HR_6Q_50RQT_3q_2,MILP,50,3,6,3,2,False,5171.0,5818.0,5151.0,2.0,4143.0,1008.0,2575.5,1.52
random,3HR_6Q_50RQT_3q_2,Heuristic,50,3,6,3,2,False,5212.0,5819.489327018606,5192.574274372116,2.0,4199.515044094944,993.0592302771718,2596.287137186058,0.1729888916015625
random,3HR_6Q_100RQT_2q_bigTW_8,MILP,100,3,6,2,8,True,9450.0,10914.0,9430.0,2.0,7189.0,2241.0,4715.0,14.15
random,3HR_6Q_100RQT_2q_bigTW_8,Heuristic,100,3,6,2,8,True,9748.0,10915.731776714218,9728.348049294296,2.0,7948.470460792321,1779.8775885019747,4864.174024647148,0.671663761138916
random,3HR_6Q_100RQT_3q_bigTW_8,MILP,100,3,6,3,8,True,9701.0,10914.0,9681.0,2.0,7726.0,1955.0,4840.5,15.54
random,3HR_6Q_100RQT_3q_bigTW_8,Heuristic,100,3,6,3,8,True,9779.0,10915.731776714218,9759.80167457853,2.0,7979.924086076556,1779.8775885019747,4879.900837289265,0.6736330986022949
random,3HR_6Q_50RQT_3q_5,MILP,50,3,6,3,5,False,5878.0,6313.0,5858.0,2.0,5019.0,839.0,2929.0,1.45
random,3HR_6Q_50RQT_3q_5,Heuristic,50,3,6,3,5,False,5923.0,6315.283852724906,5903.048462325111,2.0,4974.321151243848,928.727311081263,2951.5242311625557,0.17941498756408691
random,9HR_6Q_100RQT_2q_bigTW_1,MILP,100,9,6,2,1,True,10368.0,11527.0,10338.0,3.0,5929.0,1516.0,3446.0,17.51
random,9HR_6Q_100RQT_2q_bigTW_1,Heuristic,100,9,6,2,1,True,10442.0,11508.322849275928,10412.694224272014,3.0,6338.881403143828,924.3346251270519,3470.8980747573382,0.7257688045501709
random,9HR_6Q_100RQT_3q_bigTW_1,MILP,100,9,6,3,1,True,10379.0,11527.0,10349.0,3.0,6618.0,824.0,3449.6666666666665,17.44
random,9HR_6Q_100RQT_3q_bigTW_1,Heuristic,100,9,6,3,1,True,10460.0,11508.322849275928,10430.291502421536,3.0,6342.739385723104,924.3346251270519,3476.7638341405122,0.7292001247406006
random,6HR_6Q_50RQT_3q_bigTW_6,MILP,50,6,6,3,6,True,5336.0,5954.0,5306.0,3.0,2690.0,191.0,1768.6666666666667,8.75
random,6HR_6Q_50RQT_3q_bigTW_6,Heuristic,50,6,6,3,6,True,5378.0,5955.441742775895,5348.568940209121,3.0,2657.1584587912967,192.53141112984218,1782.8563134030403,0.19018316268920898
random,6HR_6Q_50RQT_2q_bigTW_6,MILP,50,6,6,2,6,True,5336.0,5954.0,5306.0,3.0,2690.0,191.0,1768.6666666666667,7.12
random,6HR_6Q_50RQT_2q_bigTW_6,Heuristic,50,6,6,2,6,True,5378.0,5955.441742775895,5348.568940209121,3.0,2657.1584587912967,192.53141112984218,1782.8563134030403,0.19080901145935059
random,9HR_6Q_100RQT_2q_bigTW_8,MILP,100,9,6,2,8,True,9084.0,10883.0,9054.0,3.0,5857.0,1174.0,3018.0,16.57
random,9HR_6Q_100RQT_2q_bigTW_8,Heuristic,100,9,6,2,8,True,9166.0,10884.46678280206,9136.408222875922,3.0,5417.580161405857,1530.6678730395697,3045.469407625307,0.7124638557434082
random,9HR_6Q_100RQT_3q_bigTW_8,MILP,100,9,6,3,8,True,9111.0,10883.0,9081.0,3.0,5761.0,1174.0,3027.0,13.43
random,9HR_6Q_100RQT_3q_bigTW_8,Heuristic,100,9,6,3,8,True,9193.0,10884.46678280206,9163.556631186486,3.0,5352.4284395800305,1530.6678730395697,3054.518877062162,0.6960198879241943
random,3HR_6Q_100RQT_2q_bigTW_1,MILP,100,3,6,2,1,True,10714.0,11536.0,10694.0,2.0,9233.0,1461.0,5347.0,15.16
random,3HR_6Q_100RQT_2q_bigTW_1,Heuristic,100,3,6,2,1,True,10829.0,11537.137893618372,10809.905043315737,2.0,9506.262779257302,1303.6422640584356,5404.952521657869,0.7590382099151611
random,3HR_6Q_100RQT_3q_bigTW_1,MILP,100,3,6,3,1,True,10757.0,11536.0,10737.0,2.0,9276.0,1461.0,5368.5,14.33
random,3HR_6Q_100RQT_3q_bigTW_1,Heuristic,100,3,6,3,1,True,10831.0,11537.137893618372,10811.162534004608,2.0,9507.520269946173,1303.6422640584356,5405.581267002304,0.7487552165985107
random,6HR_6Q_50RQT_2q_bigTW_1,MILP,50,6,6,2,1,True,5313.0,5680.0,5293.0,2.0,4876.0,417.0,2646.5,8.08
random,6HR_6Q_50RQT_2q_bigTW_1,Heuristic,50,6,6,2,1,True,5329.0,5701.792265466303,5309.919124317448,2.0,4903.032826391616,406.8862979258317,2654.959562158724,0.21129179000854492
random,6HR_6Q_50RQT_3q_bigTW_1,MILP,50,6,6,3,1,True,5313.0,5680.0,5293.0,2.0,4876.0,417.0,2646.5,1.84
random,6HR_6Q_50RQT_3q_bigTW_1,Heuristic,50,6,6,3,1,True,5329.0,5701.792265466303,5309.919124317448,2.0,4903.032826391616,406.8862979258317,2654.959562158724,0.21137690544128418
random,3HR_6Q_100RQT_3q_bigTW_6,MILP,100,3,6,3,6,True,11526.0,12382.0,11506.0,2.0,8616.0,2890.0,5753.0,14.3
random,3HR_6Q_100RQT_3q_bigTW_6,Heuristic,100,3,6,3,6,True,11551.0,12383.007099751801,11531.156908034844,2.0,9278.32254651024,2252.8343615246035,5765.578454017422,0.709946870803833
random,3HR_6Q_100RQT_2q_bigTW_6,MILP,100,3,6,2,6,True,11526.0,12382.0,11506.0,2.0,8616.0,2890.0,5753.0,14.13
random,3HR_6Q_100RQT_2q_bigTW_6,Heuristic,100,3,6,2,6,True,11551.0,12383.007099751801,11531.156908034844,2.0,9278.32254651024,2252.8343615246035,5765.578454017422,0.7168581485748291
random,3HR_6Q_100RQT_3q_9,MILP,100,3,6,3,9,False,10582.0,12259.0,10562.0,2.0,7500.0,3062.0,5281.0,3.13
random,3HR_6Q_100RQT_3q_9,Heuristic,100,3,6,3,9,False,10915.0,12261.183267879978,10895.127502223337,2.0,7629.379326511768,3265.748175711568,5447.563751111668,0.656559944152832
random,3HR_6Q_100RQT_3q_0,MILP,100,3,6,3,0,False,10126.0,11114.0,10106.0,2.0,6955.0,3151.0,5053.0,3.19
random,3HR_6Q_100RQT_3q_0,Heuristic,100,3,6,3,0,False,10199.0,11051.81820955809,10179.426282424498,2.0,6844.3329293362,3335.0933530882976,5089.713141212249,0.6461477279663086
random,3HR_6Q_100RQT_3q_7,MILP,100,3,6,3,7,False,10261.0,11447.0,10231.0,3.0,6298.0,1049.0,3410.3333333333335,3.06
random,3HR_6Q_100RQT_3q_7,Heuristic,100,3,6,3,7,False,10334.0,11449.385476530722,10304.801479586376,3.0,5925.771307321038,1335.365712188269,3434.933826528792,0.6179907321929932
random,6HR_6Q_50RQT_2q_bigTW_0,MILP,50,6,6,2,0,True,5567.0,5917.0,5537.0,3.0,3064.0,272.0,1845.6666666666667,8.09
random,6HR_6Q_50RQT_2q_bigTW_0,Heuristic,50,6,6,2,0,True,5506.0,5917.827709391778,5476.451180690559,3.0,3547.9270076475973,272.9874727376897,1825.483726896853,0.20937705039978027
random,6HR_6Q_50RQT_3q_bigTW_0,MILP,50,6,6,3,0,True,5567.0,5917.0,5537.0,3.0,3064.0,272.0,1845.6666666666667,1.88
random,6HR_6Q_50RQT_3q_bigTW_0,Heuristic,50,6,6,3,0,True,5543.0,5917.827709391778,5513.4437831945725,3.0,3438.905912164059,272.9874727376897,1837.8145943981908,0.23016715049743652
random,3HR_6Q_100RQT_3q_bigTW_7,MILP,100,3,6,3,7,True,10169.0,11381.0,10139.0,3.0,6922.0,1049.0,3379.6666666666665,14.9
random,3HR_6Q_100RQT_3q_bigTW_7,Heuristic,100,3,6,3,7,True,10256.0,11383.901761071666,10226.948213234682,3.0,6489.521535560368,1335.365712188269,3408.982737744894,0.6091110706329346
random,3HR_6Q_100RQT_2q_bigTW_7,MILP,100,3,6,2,7,True,10126.0,11381.0,10096.0,3.0,6879.0,1049.0,3365.3333333333335,14.03
random,3HR_6Q_100RQT_2q_bigTW_7,Heuristic,100,3,6,2,7,True,10201.0,11383.901761071666,10171.509806892484,3.0,6528.422940538736,1335.365712188269,3390.503268964161,0.6170928478240967
random,9HR_6Q_100RQT_2q_bigTW_9,MILP,100,9,6,2,9,True,10269.0,12196.0,10239.0,3.0,6235.0,1044.0,3413.0,16.9
random,9HR_6Q_100RQT_2q_bigTW_9,Heuristic,100,9,6,2,9,True,10285.0,12197.631636551316,10255.349637340105,3.0,5375.408856517836,1616.7214388032005,3418.4498791133683,0.7388899326324463
random,9HR_6Q_100RQT_3q_bigTW_9,MILP,100,9,6,3,9,True,10271.0,12196.0,10241.0,3.0,6237.0,1044.0,3413.6666666666665,14.2
random,9HR_6Q_100RQT_3q_bigTW_9,Heuristic,100,9,6,3,9,True,10285.0,12197.631636551316,10255.349637340105,3.0,5375.408856517836,1616.7214388032005,3418.4498791133683,0.7390227317810059
random,6HR_6Q_50RQT_3q_bigTW_7,MILP,50,6,6,3,7,True,5521.0,6260.0,5491.0,3.0,3408.0,544.0,1830.3333333333333,3.6
random,6HR_6Q_50RQT_3q_bigTW_7,Heuristic,50,6,6,3,7,True,5559.0,6302.684286683152,5529.2386701844,3.0,3003.5570514733836,753.0102324626253,1843.0795567281332,0.20020318031311035
random,6HR_6Q_50RQT_2q_bigTW_7,MILP,50,6,6,2,7,True,5521.0,6260.0,5491.0,3.0,3372.0,544.0,1830.3333333333333,2.85
random,6HR_6Q_50RQT_2q_bigTW_7,Heuristic,50,6,6,2,7,True,5559.0,6302.684286683152,5529.2386701844,3.0,3003.5570514733836,753.0102324626253,1843.0795567281332,0.20203280448913574
random,3HR_6Q_100RQT_2q_bigTW_0,MILP,100,3,6,2,0,True,10057.0,10982.0,10037.0,2.0,9866.0,171.0,5018.5,19.11
random,3HR_6Q_100RQT_2q_bigTW_0,Heuristic,100,3,6,2,0,True,10134.0,10983.614113536274,10114.177476547959,2.0,9942.27624134974,171.90123519821847,5057.088738273979,0.8234789371490479
random,3HR_6Q_100RQT_3q_bigTW_0,MILP,100,3,6,3,0,True,10109.0,10982.0,10089.0,2.0,9918.0,171.0,5044.5,15.87
random,3HR_6Q_100RQT_3q_bigTW_0,Heuristic,100,3,6,3,0,True,10173.0,10983.614113536274,10153.980579923162,2.0,9982.079344724943,171.90123519821847,5076.990289961581,0.7924900054931641
random,3HR_6Q_100RQT_2q_bigTW_9,MILP,100,3,6,2,9,True,10517.0,12193.0,10497.0,2.0,7714.0,2783.0,5248.5,15.55
random,3HR_6Q_100RQT_2q_bigTW_9,Heuristic,100,3,6,2,9,True,10666.0,12195.699552420921,10646.436013980032,2.0,8212.032719822504,2434.4032941575283,5323.218006990016,0.7264342308044434
random,3HR_6Q_100RQT_3q_bigTW_9,MILP,100,3,6,3,9,True,10534.0,12193.0,10514.0,2.0,7731.0,2783.0,5257.0,14.49
random,3HR_6Q_100RQT_3q_bigTW_9,Heuristic,100,3,6,3,9,True,10682.0,12195.699552420921,10662.642792813842,2.0,8228.239498656314,2434.4032941575283,5331.321396406921,0.6977272033691406
random,9HR_6Q_100RQT_2q_bigTW_0,MILP,100,9,6,2,0,True,9744.0,10983.0,9714.0,3.0,7325.0,319.0,3238.0,15.72
random,9HR_6Q_100RQT_2q_bigTW_0,Heuristic,100,9,6,2,0,True,9900.0,10986.334494099034,9870.102068720376,3.0,7226.026523181984,500.4854434019837,3290.034022906792,0.8413372039794922
random,9HR_6Q_100RQT_3q_bigTW_0,MILP,100,9,6,3,0,True,9762.0,10983.0,9732.0,3.0,7343.0,319.0,3244.0,18.31
random,9HR_6Q_100RQT_3q_bigTW_0,Heuristic,100,9,6,3,0,True,9919.0,10986.334494099034,9889.062108840577,3.0,7244.986563302185,500.4854434019837,3296.3540362801923,0.7496378421783447
random,3HR_6Q_50RQT_3q_4,MILP,50,3,6,3,4,False,5243.0,6194.0,5213.0,3.0,2700.0,1087.0,1737.6666666666667,1.44
random,3HR_6Q_50RQT_3q_4,Heuristic,50,3,6,3,4,False,5286.0,6188.609416964943,5256.532282976948,3.0,2776.5048477475525,1169.5550687350938,1752.1774276589829,0.16414690017700195
random,6HR_6Q_50RQT_2q_bigTW_9,MILP,50,6,6,2,9,True,5328.0,6074.0,5298.0,3.0,3696.0,92.0,1766.0,1.91
random,6HR_6Q_50RQT_2q_bigTW_9,Heuristic,50,6,6,2,9,True,5405.0,6076.347041417622,5375.38827891135,3.0,3896.723348128239,93.5565532720671,1791.7960929704502,0.19910788536071777
random,3HR_6Q_50RQT_3q_3,MILP,50,3,6,3,3,False,5305.0,6232.0,5275.0,3.0,3435.0,651.0,1758.3333333333333,1.49
random,3HR_6Q_50RQT_3q_3,Heuristic,50,3,6,3,3,False,5359.0,6172.1514804006965,5329.525799315489,3.0,3471.965362445157,659.3856484958716,1776.5085997718297,0.16538405418395996
random,6HR_6Q_50RQT_3q_bigTW_9,MILP,50,6,6,3,9,True,5353.0,6074.0,5323.0,3.0,3696.0,92.0,1774.3333333333333,7.29
random,6HR_6Q_50RQT_3q_bigTW_9,Heuristic,50,6,6,3,9,True,5431.0,6076.347041417622,5401.239051297856,3.0,3896.723348128239,93.5565532720671,1800.4130170992855,0.2002871036529541
random,9HR_6Q_100RQT_3q_bigTW_7,MILP,100,9,6,3,7,True,10169.0,11381.0,10139.0,3.0,5815.0,1800.0,3379.6666666666665,20.4
random,9HR_6Q_100RQT_3q_bigTW_7,Heuristic,100,9,6,3,7,True,10256.0,11383.901761071666,10226.948213234682,3.0,6489.521535560368,1335.365712188269,3408.982737744894,0.7249038219451904
random,9HR_6Q_100RQT_2q_bigTW_7,MILP,100,9,6,2,7,True,10126.0,11381.0,10096.0,3.0,5772.0,1800.0,3365.3333333333335,19.64
random,9HR_6Q_100RQT_2q_bigTW_7,Heuristic,100,9,6,2,7,True,10201.0,11383.901761071666,10171.509806892485,3.0,6528.422940538736,1335.365712188269,3390.5032689641616,0.7203116416931152
random,3HR_6Q_100RQT_3q_6,MILP,100,3,6,3,6,False,11541.0,12447.0,11521.0,2.0,7214.0,4307.0,5760.5,3.02
random,3HR_6Q_100RQT_3q_6,Heuristic,100,3,6,3,6,False,11471.0,12448.490815210858,11451.549474780812,2.0,7435.590024627894,4015.959450152918,5725.774737390406,0.6514861583709717
